time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2011-01-12,8.125,48.125,0.44886976,9.926935,0.00013798298,0.40979385,6.093842546559042,277.57236
2011-01-13,8.125,48.125,0.8892021,15.9981165,0.00020332591,0.41748756,6.165043968293402,281.8516
2011-01-14,8.125,48.125,0.49941176,1.5265037,0.00016710341,0.41379237,6.2362453900277615,281.91495
2011-01-15,8.125,48.125,-0.1155787,4.0749655,0.0001708203,0.411141,6.307446811762121,279.74097
2011-01-16,8.125,48.125,-1.3583221,0.00069821393,0.0001561899,0.40224832,6.37864823349648,277.30994
2011-01-17,8.125,48.125,-0.63441557,0.11823189,0.00015042795,0.3970944,6.44984965523084,277.667
2011-01-18,8.125,48.125,0.75909835,1.0476251,0.00014545018,0.39681655,6.405585790397944,278.5946
2011-01-19,8.125,48.125,0.49774802,5.2788157,0.00014437719,0.40412083,6.361321925565048,274.55386
2011-01-20,8.125,48.125,-0.0067452486,4.5048485,0.00013295012,0.40693966,6.317058060732152,272.45895
2011-01-21,8.125,48.125,0.22733752,0.23320559,0.0001278034,0.39848667,6.272794195899257,271.15176
2011-01-22,8.125,48.125,-1.7191857,0.010008741,0.0001230497,0.39086878,6.228530331066361,269.50928
2011-01-23,8.125,48.125,-1.0411657,0.019022323,0.00011857839,0.38528803,6.184266466233465,268.1517
2011-01-24,8.125,48.125,0.9221561,0.730349,0.00011441292,0.3841752,6.140002601400569,271.11923
2011-01-25,8.125,48.125,1.5930002,4.484118,0.00011067807,0.3899619,6.095738736567673,273.59155
2011-01-26,8.125,48.125,0.20342916,7.9218397,0.000108709384,0.39964658,6.496740970760584,273.54507
2011-01-27,8.125,48.125,0.85357326,0.14463373,0.000103961815,0.39541593,6.8977432049534935,273.46774
2011-01-28,8.125,48.125,0.4072731,0.023022009,9.998558e-05,0.39038408,7.298745439146403,271.99948
2011-01-29,8.125,48.125,-0.73731893,0.001333229,9.674724e-05,0.385904,7.6997476733393135,268.7048
2011-01-30,8.125,48.125,-0.39598283,0.0002116717,9.3789466e-05,0.38132858,8.100749907532224,267.82013
2011-01-31,8.125,48.125,-0.04960729,0.0009098856,9.115002e-05,0.37735942,8.501752141725134,267.45468
2011-02-01,8.125,48.125,0.43456575,0.0,8.874137e-05,0.37402532,8.902754375918043,267.82083
2011-02-02,8.125,48.125,0.28220433,0.07172469,8.6595086e-05,0.37121797,9.303756610110954,269.26044
2011-02-03,8.125,48.125,-0.28210753,1.3187407,8.508713e-05,0.37195343,9.56267851439339,271.9254
2011-02-04,8.125,48.125,1.6648729,0.35777315,8.7730834e-05,0.3728303,9.821600418675828,277.05624
2011-02-05,8.125,48.125,2.0028214,0.33762145,8.712494e-05,0.3752622,10.080522322958267,279.221
2011-02-06,8.125,48.125,0.8039557,0.009541832,8.203097e-05,0.37500834,10.339444227240703,278.24228
2011-02-07,8.125,48.125,0.2257998,0.0,7.933282e-05,0.37367696,10.59836613152314,278.08008
2011-02-08,8.125,48.125,0.16086406,0.046654277,7.689307e-05,0.37125117,10.857288035805578,276.78906
2011-02-09,8.125,48.125,1.4173943,0.00328103,7.5335425e-05,0.37048015,11.116209940088016,275.62454
2011-02-10,8.125,48.125,2.3504713,1.2607813,7.4919546e-05,0.3736669,11.375131844370452,277.8426
2011-02-11,8.125,48.125,3.0016205,0.66171855,7.432547e-05,0.37475893,10.887898280526752,281.67108
2011-02-12,8.125,48.125,2.666552,0.013442746,7.1254784e-05,0.37249008,10.400664716683051,279.59055
2011-02-13,8.125,48.125,1.2816598,1.2003801,7.215375e-05,0.3740542,9.913431152839351,278.63477
2011-02-14,8.125,48.125,2.5707119,0.019107595,6.9358786e-05,0.37389737,9.42619758899565,279.38712
2011-02-15,8.125,48.125,0.6001357,3.6336844,7.2943425e-05,0.37991175,8.93896402515195,277.2703
2011-02-16,8.125,48.125,2.229756,0.060761485,6.75552e-05,0.38115606,8.45173046130825,277.05957
2011-02-17,8.125,48.125,2.443984,1.2313133,6.753308e-05,0.38129935,7.964496897464549,275.51733
2011-02-18,8.125,48.125,2.6394796,0.044917557,6.600959e-05,0.3804522,7.477263333620848,275.5498
2011-02-19,8.125,48.125,1.8272113,0.0037160304,6.497486e-05,0.37612337,8.257556085785229,276.49673
2011-02-20,8.125,48.125,0.76965916,7.7539406,6.99726e-05,0.3887269,9.03784883794961,274.66254
2011-02-21,8.125,48.125,2.0694213,3.1825151,6.5012086e-05,0.3967895,9.818141590113992,273.27222
2011-02-22,8.125,48.125,-0.105179265,0.2363698,6.266761e-05,0.38932052,10.598434342278374,272.06284
2011-02-23,8.125,48.125,2.4255748,0.0,6.191844e-05,0.3840609,11.378727094442755,270.7505
2011-02-24,8.125,48.125,1.7960885,2.2419825,6.285769e-05,0.38502234,12.159019846607137,273.97577
2011-02-25,8.125,48.125,1.5553677,1.8075691,6.369752e-05,0.3871953,12.939312598771519,276.6134
2011-02-26,8.125,48.125,2.9532347,7.2842937,6.902398e-05,0.3962608,13.7196053509359,276.78235
2011-02-27,8.125,48.125,1.9522963,6.487812,6.848791e-05,0.40367836,14.111141812194276,276.64633
2011-02-28,8.125,48.125,2.5231647,0.8813227,5.9799946e-05,0.39946145,14.502678273452652,275.60095
2011-03-01,8.125,48.125,4.435737,0.0008284493,5.8403755e-05,0.39195377,14.894214734711028,277.7459
2011-03-02,8.125,48.125,3.6689177,0.0,5.760291e-05,0.3870433,15.285751195969404,276.51117
2011-03-03,8.125,48.125,3.081056,0.0,5.685065e-05,0.38134593,15.67728765722778,274.2937
2011-03-04,8.125,48.125,4.7380085,0.00019272671,5.646049e-05,0.3774982,16.068824118486155,274.69614
2011-03-05,8.125,48.125,4.945209,0.0,5.588436e-05,0.37511697,16.46036057974453,275.24606
2011-03-06,8.125,48.125,4.2696624,0.0014641719,5.5345296e-05,0.37294024,16.851897041002907,273.3368
2011-03-07,8.125,48.125,4.2091455,0.0,5.4659566e-05,0.370048,17.02805049717426,275.22885
2011-03-08,8.125,48.125,5.7551312,0.0,5.3970896e-05,0.36730173,17.204203953345615,277.2772
2011-03-09,8.125,48.125,5.76914,0.0006357226,5.3440453e-05,0.36580193,17.380357409516968,280.07956
2011-03-10,8.125,48.125,4.4292703,0.22743456,5.3222622e-05,0.36462864,17.556510865688324,280.992
2011-03-11,8.125,48.125,4.4474716,0.0030059854,5.196077e-05,0.36273992,17.732664321859676,279.50925
2011-03-12,8.125,48.125,6.1218977,0.0055488762,5.1209387e-05,0.36676103,17.90881777803103,280.22092
2011-03-13,8.125,48.125,4.271332,2.4290793,5.263098e-05,0.3727427,18.084971234202385,281.9832
2011-03-14,8.125,48.125,5.5249987,0.3353978,5.0556926e-05,0.37655178,18.261124690373737,282.93195
2011-03-15,8.125,48.125,6.678827,0.0,4.9195107e-05,0.38006556,19.255797551185996,283.48886
2011-03-16,8.125,48.125,2.8771145,2.3863137,5.0697185e-05,0.3835487,20.250470411998254,282.1556
2011-03-17,8.125,48.125,1.0719936,10.411832,5.8079066e-05,0.4016932,21.245143272810513,279.33502
2011-03-18,8.125,48.125,3.266645,3.8598604,5.1469786e-05,0.40333405,22.23981613362277,278.47873
2011-03-19,8.125,48.125,2.9370248,8.448141,5.5985525e-05,0.4063657,23.234488994435026,277.16367
2011-03-20,8.125,48.125,6.912183,0.0,4.6524416e-05,0.40173846,24.229161855247284,276.7588
2011-03-21,8.125,48.125,7.265276,0.0,4.528221e-05,0.41152066,25.223834716059542,278.1263
2011-03-22,8.125,48.125,7.2737613,0.0,4.463267e-05,0.40660825,26.2185075768718,279.6777
2011-03-23,8.125,48.125,7.828205,0.0,4.3927295e-05,0.39928788,27.30861271697062,281.62994
2011-03-24,8.125,48.125,8.067181,0.0,4.316608e-05,0.3762123,28.39871785706944,282.96783
2011-03-25,8.125,48.125,8.285862,0.0,4.2560663e-05,0.36781928,29.488822997168256,284.50644
2011-03-26,8.125,48.125,7.4031754,1.6579041,4.431662e-05,0.36532292,30.578928137267077,282.74084
2011-03-27,8.125,48.125,3.6208131,1.984522,4.3624157e-05,0.36817285,31.669033277365898,281.69464
2011-03-28,8.125,48.125,7.688844,0.53776914,4.0830575e-05,0.37238687,32.75913841746471,281.77814
2011-03-29,8.125,48.125,8.375118,0.021007214,3.999853e-05,0.36528292,33.84924355756353,281.9663
2011-03-30,8.125,48.125,7.142796,0.54855794,3.9970782e-05,0.3626937,34.93934869766235,282.6561
2011-03-31,8.125,48.125,2.2273238,4.5832987,4.207381e-05,0.3689129,36.70104399875358,283.5396
2011-04-01,8.125,48.125,7.124488,1.7997636,3.9679802e-05,0.37717137,38.46273929984481,285.74454
2011-04-02,8.125,48.125,10.067428,-8.326673e-14,3.762049e-05,0.37210596,40.22443460093604,287.8287
2011-04-03,8.125,48.125,9.57591,0.5074322,3.7154085e-05,0.38243952,41.98612990202727,288.9335
2011-04-04,8.125,48.125,8.796422,11.439092,4.8008416e-05,0.39548403,43.747825203118495,282.6416
2011-04-05,8.125,48.125,10.202388,0.0014161528,3.569538e-05,0.39704433,45.509520504209725,283.86493
2011-04-06,8.125,48.125,10.438366,-8.326673e-14,3.513707e-05,0.38308984,47.271215805300955,287.28217
2011-04-07,8.125,48.125,10.938977,-8.326673e-14,3.446225e-05,0.37720257,49.032911106392184,289.39865
2011-04-08,8.125,48.125,9.338946,-8.326673e-14,3.3911398e-05,0.36995852,50.05021476083331,286.88416
2011-04-09,8.125,48.125,10.810516,-8.326673e-14,3.3175882e-05,0.36266094,51.067518415274435,286.22638
2011-04-10,8.125,48.125,10.767872,-8.326673e-14,3.251459e-05,0.35648686,52.084822069715564,286.4344
2011-04-11,8.125,48.125,11.081484,0.0020230755,3.19034e-05,0.34436935,53.10212572415669,287.2365
2011-04-12,8.125,48.125,7.1138387,4.230654,3.395683e-05,0.33861884,54.11942937859782,281.85916
2011-04-13,8.125,48.125,6.7297425,0.047546018,3.22162e-05,0.3372111,55.13673303303895,277.90845
2011-04-14,8.125,48.125,10.035635,1.1389562,3.058081e-05,0.35782978,56.15403668748007,279.57626
2011-04-15,8.125,48.125,8.427636,0.0073405816,2.9592677e-05,0.35653445,57.1713403419212,279.6189
2011-04-16,8.125,48.125,10.044294,-8.326673e-14,2.8874856e-05,0.33203533,57.2142474077366,280.84216
2011-04-17,8.125,48.125,11.234276,-8.326673e-14,2.8349315e-05,0.32763213,57.25715447355199,282.95917
2011-04-18,8.125,48.125,11.86722,-8.326673e-14,2.7665483e-05,0.32158843,57.30006153936739,284.27054
2011-04-19,8.125,48.125,11.59602,0.025895366,2.706001e-05,0.3160871,57.34296860518279,285.686
2011-04-20,8.125,48.125,11.919761,0.12783812,2.6441021e-05,0.31269515,57.38587567099818,287.39536
2011-04-21,8.125,48.125,11.653651,0.27306226,2.6027144e-05,0.3051768,57.42878273681358,288.1355
2011-04-22,8.125,48.125,12.256491,0.22926956,2.5290423e-05,0.30000362,57.47168980262897,288.74112
2011-04-23,8.125,48.125,12.794427,2.6421654,2.59082e-05,0.2997772,57.51459686844437,288.72876
2011-04-24,8.125,48.125,10.49105,6.3636374,2.6240916e-05,0.30941278,58.62831586488971,287.7069
2011-04-25,8.125,48.125,13.089953,0.016589219,2.3497782e-05,0.32654145,59.74203486133504,288.00455
2011-04-26,8.125,48.125,9.828348,0.061595418,2.2943634e-05,0.3185284,60.855753857780385,285.181
2011-04-27,8.125,48.125,9.978479,1.1842963,2.4185292e-05,0.31652907,61.96947285422572,283.41968
2011-04-28,8.125,48.125,10.378521,2.0438097,2.2678862e-05,0.3148743,63.08319185067106,284.53812
2011-04-29,8.125,48.125,8.016867,12.343925,2.6437001e-05,0.30620742,64.1969108471164,284.23978
2011-04-30,8.125,48.125,11.419063,12.616933,2.5827188e-05,0.32988828,65.31062984356173,284.2064
2011-05-01,8.125,48.125,10.127176,6.3017077,2.414815e-05,0.33938354,66.42434884000707,285.06693
2011-05-02,8.125,48.125,11.190623,3.852197,2.2831258e-05,0.341262,65.83472851801801,285.6524
2011-05-03,8.125,48.125,11.625965,1.3084135,2.0782509e-05,0.33713198,65.24510819602895,282.27145
2011-05-04,8.125,48.125,13.258883,0.0,1.9564584e-05,0.3285425,64.65548787403989,281.0821
2011-05-05,8.125,48.125,13.831308,0.0,1.9254125e-05,0.31891268,64.06586755205083,283.4732
2011-05-06,8.125,48.125,13.807265,0.014366754,1.8857807e-05,0.3327647,63.47624723006177,287.67984
2011-05-07,8.125,48.125,13.894524,0.035845894,1.8418908e-05,0.32466897,62.886626908072714,290.38455
2011-05-08,8.125,48.125,13.168166,0.0,1.808908e-05,0.29467192,62.297006586083654,290.8529
2011-05-09,8.125,48.125,13.334883,0.0,1.7685263e-05,0.2866699,61.707386264094595,289.844
2011-05-10,8.125,48.125,11.511834,0.0,1.7430995e-05,0.28111023,62.74839035338825,290.66278
2011-05-11,8.125,48.125,10.897456,1.1855788,1.7775998e-05,0.27944738,63.78939444268191,290.241
2011-05-12,8.125,48.125,7.1140585,2.7314615,1.7445645e-05,0.28341502,64.83039853197556,287.6141
2011-05-13,8.125,48.125,13.983961,0.0,1.6067703e-05,0.2859369,65.87140262126923,287.22476
2011-05-14,8.125,48.125,9.365855,4.083046,1.7282999e-05,0.2854638,66.91240671056288,285.01663
2011-05-15,8.125,48.125,12.059884,2.335575,1.6486007e-05,0.29260454,67.95341079985653,282.3004
2011-05-16,8.125,48.125,8.383555,0.11362503,1.5262509e-05,0.2891464,68.99441488915019,283.80927
2011-05-17,8.125,48.125,10.40823,0.041894473,1.4979443e-05,0.28314972,70.03541897844384,287.01306
2011-05-18,8.125,48.125,14.645085,0.44489896,1.5095493e-05,0.27911818,69.57892121540175,288.90482
2011-05-19,8.125,48.125,13.98406,0.28894246,1.5508036e-05,0.2750461,69.12242345235966,290.1901
2011-05-20,8.125,48.125,13.389787,0.7791391,1.4599535e-05,0.27336907,68.66592568931756,290.25473
2011-05-21,8.125,48.125,13.84004,1.2368503,1.4735303e-05,0.27255553,68.20942792627545,290.588
2011-05-22,8.125,48.125,12.219175,1.0056375,1.4636704e-05,0.27150804,67.75293016323336,290.99518
2011-05-23,8.125,48.125,14.749038,0.00151592,1.3290859e-05,0.26820177,67.29643240019126,289.8742
2011-05-24,8.125,48.125,14.54772,0.0,1.3218259e-05,0.2619633,66.83993463714917,289.95172
2011-05-25,8.125,48.125,15.291973,0.0,1.3094356e-05,0.25737387,66.38343687410708,289.07474
2011-05-26,8.125,48.125,12.270393,0.19767676,1.26186405e-05,0.2537343,66.18304661026707,291.60938
2011-05-27,8.125,48.125,8.055454,1.7027172,1.2738877e-05,0.2544681,65.98265634642706,284.93387
2011-05-28,8.125,48.125,10.777186,0.088279985,1.239421e-05,0.2556342,65.78226608258706,285.91537
2011-05-29,8.125,48.125,15.736308,0.0,1.1922682e-05,0.2523612,65.58187581874705,289.18835
2011-05-30,8.125,48.125,14.831113,0.24139932,1.1808375e-05,0.24901147,65.38148555490706,293.52347
2011-05-31,8.125,48.125,7.9163213,17.759933,2.001882e-05,0.2616491,65.18109529106705,287.84906
2011-06-01,8.125,48.125,2.1637712,12.888697,1.8390783e-05,0.30066618,64.98070502722705,282.31567
2011-06-02,8.125,48.125,10.305844,0.045624178,1.1434851e-05,0.3140602,64.78031476338704,288.37363
2011-06-03,8.125,48.125,10.989381,0.04803036,1.132362e-05,0.30353084,65.10891365232291,291.68674
2011-06-04,8.125,48.125,11.528298,7.0953026,1.2885576e-05,0.3068731,65.43751254125877,292.87622
2011-06-05,8.125,48.125,14.930486,1.0785618,1.1049084e-05,0.30855256,65.76611143019464,292.573
2011-06-06,8.125,48.125,11.656113,2.7621012,1.2081925e-05,0.30374995,66.09471031913051,290.22934
2011-06-07,8.125,48.125,13.637247,14.833204,1.8169336e-05,0.31507406,66.42330920806637,291.09976
2011-06-08,8.125,48.125,5.7190747,13.75209,1.9993473e-05,0.33101374,66.75190809700224,286.43048
2011-06-09,8.125,48.125,8.79551,1.0509019,1.1149135e-05,0.3375578,67.0805069859381,285.66525
2011-06-10,8.125,48.125,13.27636,0.4820946,1.1466986e-05,0.32906473,67.40910587487397,287.09616
2011-06-11,8.125,48.125,13.150347,2.0394425,1.1291272e-05,0.32268316,65.09863461057346,286.66602
2011-06-12,8.125,48.125,12.286495,0.23000747,9.855395e-06,0.31486973,62.788163346272924,288.0282
2011-06-13,8.125,48.125,9.686515,1.6219971,1.0694846e-05,0.30844417,60.4776920819724,288.68005
2011-06-14,8.125,48.125,11.164147,1.0460632,1.1339931e-05,0.30652937,58.167220817671875,290.81113
2011-06-15,8.125,48.125,13.501093,0.50877255,9.353108e-06,0.30076456,55.85674955337136,292.11142
2011-06-16,8.125,48.125,10.594727,3.8842359,1.1565612e-05,0.29961827,53.546278289070834,290.86807
2011-06-17,8.125,48.125,10.757368,12.284241,1.9317331e-05,0.3121402,51.23580702477031,290.63446
2011-06-18,8.125,48.125,7.3482866,3.8708754,1.2363175e-05,0.32002354,48.925335760469785,286.8602
2011-06-19,8.125,48.125,12.618774,4.0150733,1.387799e-05,0.324407,53.02260319391886,285.56683
2011-06-20,8.125,48.125,5.216144,0.11196284,8.827643e-06,0.31811994,57.11987062736793,288.67294
2011-06-21,8.125,48.125,14.585354,1.5145006,9.240648e-06,0.31602684,61.21713806081701,293.42413
2011-06-22,8.125,48.125,11.210401,4.3948936,1.321751e-05,0.31676903,65.31440549426608,291.3805
2011-06-23,8.125,48.125,12.718458,0.6126743,8.936845e-06,0.313389,69.41167292771516,288.2968
2011-06-24,8.125,48.125,11.08804,0.829877,8.859973e-06,0.3046041,73.50894036116422,286.84918
2011-06-25,8.125,48.125,6.1188784,-1.6653345e-13,8.0540785e-06,0.29668918,77.6062077946133,287.945
2011-06-26,8.125,48.125,17.478937,-1.6653345e-13,7.910713e-06,0.29134938,81.70347522806237,293.2836
2011-06-27,8.125,48.125,16.699602,-1.6653345e-13,7.706747e-06,0.28185883,81.3892656178386,296.6432
2011-06-28,8.125,48.125,16.533312,0.0013758998,7.68031e-06,0.27355984,81.07505600761483,298.2125
2011-06-29,8.125,48.125,10.364069,13.725779,1.3819578e-05,0.2821359,80.76084639739106,292.46155
2011-06-30,8.125,48.125,12.885909,2.674029,9.6540625e-06,0.29973367,80.4466367871673,288.2379
2011-07-01,8.125,48.125,13.843039,1.165806,9.490207e-06,0.2962334,80.13242717694352,286.7109
2011-07-02,8.125,48.125,12.388646,0.16253674,7.5618314e-06,0.28552148,79.81821756671975,286.03757
2011-07-03,8.125,48.125,15.953132,1.6653345e-13,7.273444e-06,0.28099984,79.50400795649598,288.05035
2011-07-04,8.125,48.125,16.599443,1.6653345e-13,7.048071e-06,0.27269045,79.18979834627221,290.60233
2011-07-05,8.125,48.125,15.230523,1.6653345e-13,7.0089304e-06,0.26553065,76.98137520088089,293.04965
2011-07-06,8.125,48.125,12.187467,0.027778963,7.122907e-06,0.25956392,74.77295205548957,293.0202
2011-07-07,8.125,48.125,12.4368,7.1032143,1.4177869e-05,0.26535037,72.56452891009825,291.00012
2011-07-08,8.125,48.125,14.885378,8.571141,1.5509211e-05,0.2807706,70.35610576470692,290.72525
2011-07-09,8.125,48.125,14.47744,0.68787813,7.71237e-06,0.27970514,68.1476826193156,292.28308
2011-07-10,8.125,48.125,8.520871,15.198491,6.7319226e-05,0.29048863,65.93925947392428,290.80588
2011-07-11,8.125,48.125,13.869297,0.06669726,6.335389e-06,0.29766113,63.73083632853296,292.08072
2011-07-12,8.125,48.125,15.576671,1.3714758,7.740515e-06,0.2895181,61.52241318314164,295.12006
2011-07-13,8.125,48.125,3.9525847,30.136696,9.198621e-05,0.30729395,59.85786172526854,289.61743
2011-07-14,8.125,48.125,10.536208,0.65027314,6.689368e-06,0.33214906,58.19331026739545,286.581
2011-07-15,8.125,48.125,9.922034,0.13525721,6.207651e-06,0.32044238,56.528758809522344,287.02042
2011-07-16,8.125,48.125,16.218884,1.6653345e-13,6.0534608e-06,0.31293845,54.86420735164925,290.81836
2011-07-17,8.125,48.125,0.9747867,16.306892,1.9798616e-05,0.32003897,53.19965589377615,287.97708
2011-07-18,8.125,48.125,13.433567,1.0416417,6.9553885e-06,0.34186214,51.53510443590305,287.30713
2011-07-19,8.125,48.125,9.5352955,7.8533854,1.5093973e-05,0.33904204,49.870552978029956,287.22903
2011-07-20,8.125,48.125,7.657716,6.4913726,9.72697e-06,0.3466367,48.20600152015686,286.2452
2011-07-21,8.125,48.125,9.568626,3.9402537,1.7292163e-05,0.3510483,50.49970069969142,287.4404
2011-07-22,8.125,48.125,10.277676,7.1825085,4.1581683e-05,0.3546247,52.79339987922597,287.8019
2011-07-23,8.125,48.125,11.671306,2.8883076,9.852336e-06,0.35462385,55.087099058760536,286.61487
2011-07-24,8.125,48.125,7.7677064,4.0115757,8.973827e-06,0.35143417,57.38079823829509,284.53555
2011-07-25,8.125,48.125,11.89171,0.29600596,6.063138e-06,0.3472092,59.67449741782965,287.73535
2011-07-26,8.125,48.125,11.682038,0.31146595,1.1447921e-05,0.33583483,61.96819659736421,288.60052
2011-07-27,8.125,48.125,13.787694,10.529358,5.9656515e-05,0.34080327,64.26189577689877,289.24454
2011-07-28,8.125,48.125,12.9560175,0.79308856,6.893036e-06,0.339809,66.55559495643332,289.88428
2011-07-29,8.125,48.125,12.512444,1.496889,6.0713082e-06,0.33074212,65.87094109919336,290.17807
2011-07-30,8.125,48.125,8.963525,0.11342963,5.711532e-06,0.32290024,65.18628724195338,288.425
2011-07-31,8.125,48.125,7.6860304,0.045788866,5.496908e-06,0.3140026,64.50163338471341,287.24728
2011-08-01,8.125,48.125,13.683656,0.0077240714,5.6317144e-06,0.30767694,63.81697952747345,289.60757
2011-08-02,8.125,48.125,14.999911,-1.6653345e-13,5.5656355e-06,0.2987483,63.13232567023348,293.3417
2011-08-03,8.125,48.125,13.6585,5.6699457,9.991704e-06,0.29838067,62.447671812993505,293.16193
2011-08-04,8.125,48.125,13.059095,0.5667386,6.0990074e-06,0.29994357,61.76301795575354,293.98947
2011-08-05,8.125,48.125,9.703616,3.3246567,3.5128567e-05,0.29951614,61.07836409851357,292.85226
2011-08-06,8.125,48.125,10.519739,5.3520064,9.960818e-06,0.30737844,60.579778143653165,293.01883
2011-08-07,8.125,48.125,8.798389,9.789326,1.4101611e-05,0.3171792,60.081192188792755,289.5976
2011-08-08,8.125,48.125,10.533832,4.505369,1.4185657e-05,0.3262671,59.58260623393235,287.9414
2011-08-09,8.125,48.125,9.627431,2.143329,1.5991453e-05,0.32445562,59.08402027907195,286.43314
2011-08-10,8.125,48.125,11.48451,0.02795414,5.2876094e-06,0.31835958,58.58543432421154,285.97632
2011-08-11,8.125,48.125,13.17411,0.00026282578,5.1467186e-06,0.31026712,58.08684836935114,289.5842
2011-08-12,8.125,48.125,10.606159,0.29117668,5.586833e-06,0.3015771,57.58826241449073,291.40308
2011-08-13,8.125,48.125,9.610043,0.24555731,5.4629045e-06,0.2966222,57.089676459630326,291.97092
2011-08-14,8.125,48.125,11.071105,6.0152373,1.6414573e-05,0.30088717,57.68540211849742,292.69586
2011-08-15,8.125,48.125,7.4341316,16.168354,8.795058e-05,0.31986704,58.28112777736452,290.473
2011-08-16,8.125,48.125,8.633511,0.110662036,5.077889e-06,0.32766092,58.876853436231606,290.58405
2011-08-17,8.125,48.125,13.136717,0.03467797,4.958697e-06,0.31871837,59.4725790950987,292.9133
2011-08-18,8.125,48.125,13.006237,0.3508424,5.7357142e-06,0.3079781,60.0683047539658,296.13614
2011-08-19,8.125,48.125,11.039131,1.8441808,7.751516e-06,0.30420914,60.664030412832886,295.40408
2011-08-20,8.125,48.125,11.563873,0.03211581,5.1280103e-06,0.3001359,61.25975607169998,294.58658
2011-08-21,8.125,48.125,11.844222,0.30940565,4.9828845e-06,0.29342148,61.85548173056708,296.54495
2011-08-22,8.125,48.125,13.141387,0.72287214,5.168156e-06,0.29099655,61.240337651084964,298.43735
2011-08-23,8.125,48.125,11.152025,3.4199293,7.504377e-06,0.28909448,60.62519357160285,298.3192
2011-08-24,8.125,48.125,11.538617,4.576953,8.0604295e-06,0.2933258,60.010049492120736,294.8696
2011-08-25,8.125,48.125,9.704622,4.4100666,2.4687584e-05,0.2979674,59.39490541263862,293.96387
2011-08-26,8.125,48.125,12.0438175,19.363367,6.9519454e-05,0.31736377,58.779761333156515,293.60443
2011-08-27,8.125,48.125,7.710018,5.188847,2.0448626e-05,0.32751885,58.1646172536744,285.7585
2011-08-28,8.125,48.125,9.334693,0.00026282578,4.792877e-06,0.32290235,57.549473174192286,287.62048
2011-08-29,8.125,48.125,7.9423857,0.030476518,4.728042e-06,0.31316906,56.93432909471017,287.22363
2011-08-30,8.125,48.125,6.0951886,0.034610774,4.707347e-06,0.3059831,55.48944110395732,287.17383
2011-08-31,8.125,48.125,10.45395,0.23253317,4.8235484e-06,0.29913098,54.04455311320446,287.70047
2011-09-01,8.125,48.125,9.407003,0.028632281,6.3699063e-06,0.29246113,52.599665122451604,290.76645
2011-09-02,8.125,48.125,7.5595903,2.0135202,7.962079e-06,0.2912879,51.15477713169875,292.74454
2011-09-03,8.125,48.125,11.17394,7.8029385,7.4328013e-06,0.30104187,49.70988914094589,294.96503
2011-09-04,8.125,48.125,7.638588,9.394188,1.7115659e-05,0.31305942,48.26500115019304,292.19833
2011-09-05,8.125,48.125,5.6469774,3.1576746,8.390704e-06,0.32294855,46.82011315944018,288.67355
2011-09-06,8.125,48.125,9.819412,0.0,4.6907917e-06,0.31713948,45.37522516868732,288.23883
2011-09-07,8.125,48.125,2.7255836,7.5399594,9.0966805e-06,0.31875733,45.06469428263328,288.0454
2011-09-08,8.125,48.125,6.1211905,2.2655137,5.487881e-06,0.33105347,44.754163396579244,288.27774
2011-09-09,8.125,48.125,4.9697647,1.5364559,6.3918583e-06,0.32906142,44.443632510525205,291.3124
2011-09-10,8.125,48.125,9.860471,0.0,4.7622293e-06,0.3254221,44.133101624471166,294.06473
2011-09-11,8.125,48.125,8.35766,7.0807743,1.3042685e-05,0.32546544,43.82257073841713,293.2937
2011-09-12,8.125,48.125,10.186321,0.6695922,5.3842587e-06,0.3266883,43.51203985236309,290.54056
2011-09-13,8.125,48.125,6.1647186,4.1593485,7.310875e-06,0.32380456,43.20150896630905,291.74014
2011-09-14,8.125,48.125,8.195794,3.144195,7.7483455e-06,0.32889062,42.89097808025501,287.4116
2011-09-15,8.125,48.125,7.7484975,0.0,4.776517e-06,0.3222618,42.62133673937232,286.1339
2011-09-16,8.125,48.125,8.427182,1.5720888,6.577595e-06,0.31652242,42.35169539848963,288.7496
2011-09-17,8.125,48.125,6.059479,9.498242,4.7231075e-05,0.3261251,42.08205405760694,290.5492
2011-09-18,8.125,48.125,1.1870089,10.214781,4.156344e-05,0.34498742,41.81241271672425,284.27567
2011-09-19,8.125,48.125,2.727126,1.507581,6.323026e-06,0.3511893,41.54277137584156,283.37372
2011-09-20,8.125,48.125,6.6641927,0.0053473758,4.7908043e-06,0.34527427,41.27313003495887,284.6573
2011-09-21,8.125,48.125,7.88166,0.0,4.833667e-06,0.3388118,41.00348869407618,285.68463
2011-09-22,8.125,48.125,5.02261,0.03474444,4.9922396e-06,0.33342046,40.73384735319349,286.9056
2011-09-23,8.125,48.125,5.8237133,0.055176,5.1441707e-06,0.32906216,39.59988519825317,287.1683
2011-09-24,8.125,48.125,7.320959,0.0,5.1194183e-06,0.3237022,38.46592304331284,287.54642
2011-09-25,8.125,48.125,7.152527,0.0,5.1194183e-06,0.3172308,37.33196088837252,288.53647
2011-09-26,8.125,48.125,6.8598657,0.0040971087,5.1194183e-06,0.3117064,36.1979987334322,288.9635
2011-09-27,8.125,48.125,7.0848083,0.0,5.005118e-06,0.3062237,35.06403657849188,289.62216
