parameters "('50.136749', '8.399592')"
"(210, 2, 0.8, 0.6, 1.5, (0.75, 0.25))" 0.1746199978561382
"(210, 2, 0.8, 0.6, 2, (0.5, 0.5))" 0.17111787384701804
"(210, 2, 0.8, 0.6, 2, (0.25, 0.75))" 0.1664138610490093
"(210, 2, 0.8, 0.6, 2, (0.75, 0.25))" 0.17569839766162598
"(210, 2, 0.8, 0.6, 2.5, (0.5, 0.5))" 0.17217935902396025
"(210, 2, 0.8, 0.6, 2.5, (0.25, 0.75))" 0.16747459386646932
"(210, 2, 0.8, 0.6, 2.5, (0.75, 0.25))" 0.17675938566627986
"(210, 2, 0.8, 0.8, 1.5, (0.5, 0.5))" 0.19423835189318792
"(210, 2, 0.8, 0.8, 1.5, (0.25, 0.75))" 0.18840425964020507
"(210, 2, 0.8, 0.8, 1.5, (0.75, 0.25))" 0.19982785252739538
"(210, 2, 0.8, 0.8, 2, (0.5, 0.5))" 0.19520962076403664
"(210, 2, 0.8, 0.8, 2, (0.25, 0.75))" 0.189414102544996
"(210, 2, 0.8, 0.8, 2, (0.75, 0.25))" 0.2007594614155307
"(210, 2, 0.8, 0.8, 2.5, (0.5, 0.5))" 0.19628228234731063
"(210, 2, 0.8, 0.8, 2.5, (0.25, 0.75))" 0.19049151752442192
"(210, 2, 0.8, 0.8, 2.5, (0.75, 0.25))" 0.20182516198148306
"(210, 4, 0.2, 0.4, 1.5, (0.5, 0.5))" 0.15408012339917734
"(210, 4, 0.2, 0.4, 1.5, (0.25, 0.75))" 0.14943690415058847
"(210, 4, 0.2, 0.4, 1.5, (0.75, 0.25))" 0.1587324814774127
"(210, 4, 0.2, 0.4, 2, (0.5, 0.5))" 0.15521877234429637
"(210, 4, 0.2, 0.4, 2, (0.25, 0.75))" 0.15059770307424308
"(210, 4, 0.2, 0.4, 2, (0.75, 0.25))" 0.1598471387172815
"(210, 4, 0.2, 0.4, 2.5, (0.5, 0.5))" 0.15624357481048934
"(210, 4, 0.2, 0.4, 2.5, (0.25, 0.75))" 0.15162526394791506
"(210, 4, 0.2, 0.4, 2.5, (0.75, 0.25))" 0.1608677890462636
"(210, 4, 0.2, 0.6, 1.5, (0.5, 0.5))" 0.1913394432032362
"(210, 4, 0.2, 0.6, 1.5, (0.25, 0.75))" 0.18410123885269858
"(210, 4, 0.2, 0.6, 1.5, (0.75, 0.25))" 0.19850277318867612
"(210, 4, 0.2, 0.6, 2, (0.5, 0.5))" 0.1922633462509851
"(210, 4, 0.2, 0.6, 2, (0.25, 0.75))" 0.1850781347532282
"(210, 4, 0.2, 0.6, 2, (0.75, 0.25))" 0.19937070476171553
"(210, 4, 0.2, 0.6, 2.5, (0.5, 0.5))" 0.19327943076509246
"(210, 4, 0.2, 0.6, 2.5, (0.25, 0.75))" 0.1861094539804349
"(210, 4, 0.2, 0.6, 2.5, (0.75, 0.25))" 0.2003693079289061
"(210, 4, 0.2, 0.8, 1.5, (0.5, 0.5))" 0.2279346984109749
"(210, 4, 0.2, 0.8, 1.5, (0.25, 0.75))" 0.21855331592528407
"(210, 4, 0.2, 0.8, 1.5, (0.75, 0.25))" 0.23693644303470024
"(210, 4, 0.2, 0.8, 2, (0.5, 0.5))" 0.22857147428917435
"(210, 4, 0.2, 0.8, 2, (0.25, 0.75))" 0.21927794472768233
"(210, 4, 0.2, 0.8, 2, (0.75, 0.25))" 0.23748611206743692
"(210, 4, 0.2, 0.8, 2.5, (0.5, 0.5))" 0.22955053445201432
"(210, 4, 0.2, 0.8, 2.5, (0.25, 0.75))" 0.2202848922881681
"(210, 4, 0.2, 0.8, 2.5, (0.75, 0.25))" 0.2384387605527546
"(210, 4, 0.5, 0.4, 1.5, (0.5, 0.5))" 0.15121780617081365
"(210, 4, 0.5, 0.4, 1.5, (0.25, 0.75))" 0.14689961371389884
"(210, 4, 0.5, 0.4, 1.5, (0.75, 0.25))" 0.1555164503608315
"(210, 4, 0.5, 0.4, 2, (0.5, 0.5))" 0.15236871287377057
"(210, 4, 0.5, 0.4, 2, (0.25, 0.75))" 0.148070627245118
"(210, 4, 0.5, 0.4, 2, (0.75, 0.25))" 0.1566456706252471
"(210, 4, 0.5, 0.4, 2.5, (0.5, 0.5))" 0.15339256943326746
"(210, 4, 0.5, 0.4, 2.5, (0.25, 0.75))" 0.14909703249352302
"(210, 4, 0.5, 0.4, 2.5, (0.75, 0.25))" 0.1576656260205887
"(210, 4, 0.5, 0.6, 1.5, (0.5, 0.5))" 0.1846109306561265
"(210, 4, 0.5, 0.6, 1.5, (0.25, 0.75))" 0.17813915074500425
"(210, 4, 0.5, 0.6, 1.5, (0.75, 0.25))" 0.1909599964799678
"(210, 4, 0.5, 0.6, 2, (0.5, 0.5))" 0.1855754440276547
"(210, 4, 0.5, 0.6, 2, (0.25, 0.75))" 0.1791502344863357
"(210, 4, 0.5, 0.6, 2, (0.75, 0.25))" 0.19187526573720823
"(210, 4, 0.5, 0.6, 2.5, (0.5, 0.5))" 0.18659298911373567
"(210, 4, 0.5, 0.6, 2.5, (0.25, 0.75))" 0.18018247656257036
"(210, 4, 0.5, 0.6, 2.5, (0.75, 0.25))" 0.19287534564128583
"(210, 4, 0.5, 0.8, 1.5, (0.5, 0.5))" 0.21593191790073674
"(210, 4, 0.5, 0.8, 1.5, (0.25, 0.75))" 0.2077967560958909
"(210, 4, 0.5, 0.8, 1.5, (0.75, 0.25))" 0.22370898724181976
"(210, 4, 0.5, 0.8, 2, (0.5, 0.5))" 0.21665358300335724
"(210, 4, 0.5, 0.8, 2, (0.25, 0.75))" 0.2085959233520504
"(210, 4, 0.5, 0.8, 2, (0.75, 0.25))" 0.22435145380493782
"(210, 4, 0.5, 0.8, 2.5, (0.5, 0.5))" 0.2176313355603396
"(210, 4, 0.5, 0.8, 2.5, (0.25, 0.75))" 0.20960523743852932
"(210, 4, 0.5, 0.8, 2.5, (0.75, 0.25))" 0.2252944611807896
"(210, 4, 0.8, 0.4, 1.5, (0.5, 0.5))" 0.14871860291009265
"(210, 4, 0.8, 0.4, 1.5, (0.25, 0.75))" 0.14467292429333378
"(210, 4, 0.8, 0.4, 1.5, (0.75, 0.25))" 0.15272442309125545
"(210, 4, 0.8, 0.4, 2, (0.5, 0.5))" 0.14987988369169253
"(210, 4, 0.8, 0.4, 2, (0.25, 0.75))" 0.14585261557822435
"(210, 4, 0.8, 0.4, 2, (0.75, 0.25))" 0.15386592391877102
"(210, 4, 0.8, 0.4, 2.5, (0.5, 0.5))" 0.15090279113956018
"(210, 4, 0.8, 0.4, 2.5, (0.25, 0.75))" 0.14687787828341609
"(210, 4, 0.8, 0.4, 2.5, (0.75, 0.25))" 0.15488518159835651
"(210, 4, 0.8, 0.6, 1.5, (0.5, 0.5))" 0.17914831637493686
"(210, 4, 0.8, 0.6, 1.5, (0.25, 0.75))" 0.17326176539149768
"(210, 4, 0.8, 0.6, 1.5, (0.75, 0.25))" 0.18488489399565838
"(210, 4, 0.8, 0.6, 2, (0.5, 0.5))" 0.1801450427072422
"(210, 4, 0.8, 0.6, 2, (0.25, 0.75))" 0.17429997523150714
"(210, 4, 0.8, 0.6, 2, (0.75, 0.25))" 0.18583784602884448
"(210, 4, 0.8, 0.6, 2.5, (0.5, 0.5))" 0.18116410302026767
"(210, 4, 0.8, 0.6, 2.5, (0.25, 0.75))" 0.1753328613520045
"(210, 4, 0.8, 0.6, 2.5, (0.75, 0.25))" 0.1868403033386844
"(210, 4, 0.8, 0.8, 1.5, (0.5, 0.5))" 0.20686914978204268
"(210, 4, 0.8, 0.8, 1.5, (0.25, 0.75))" 0.19962483235562706
"(210, 4, 0.8, 0.8, 1.5, (0.75, 0.25))" 0.21376182622425793
"(210, 4, 0.8, 0.8, 2, (0.5, 0.5))" 0.20765601316482446
"(210, 4, 0.8, 0.8, 2, (0.25, 0.75))" 0.20048008737529008
"(210, 4, 0.8, 0.8, 2, (0.75, 0.25))" 0.21447838967163066
"(210, 4, 0.8, 0.8, 2.5, (0.5, 0.5))" 0.2086386275142756
"(210, 4, 0.8, 0.8, 2.5, (0.25, 0.75))" 0.20149342672112056
"(210, 4, 0.8, 0.8, 2.5, (0.75, 0.25))" 0.21542628892308358
"(210, 8, 0.2, 0.4, 1.5, (0.5, 0.5))" 0.14983538629484192
"(210, 8, 0.2, 0.4, 1.5, (0.25, 0.75))" 0.14540525536699966
"(210, 8, 0.2, 0.4, 1.5, (0.75, 0.25))" 0.15427435848321347
"(210, 8, 0.2, 0.4, 2, (0.5, 0.5))" 0.1509528951258507
"(210, 8, 0.2, 0.4, 2, (0.25, 0.75))" 0.14654319483311828
"(210, 8, 0.2, 0.4, 2, (0.75, 0.25))" 0.15536938181689125
"(210, 8, 0.2, 0.4, 2.5, (0.5, 0.5))" 0.15195350563787735
"(210, 8, 0.2, 0.4, 2.5, (0.25, 0.75))" 0.14755100633715815
"(210, 8, 0.2, 0.4, 2.5, (0.75, 0.25))" 0.1563606661692019
"(210, 8, 0.2, 0.6, 1.5, (0.5, 0.5))" 0.18397758455262236
"(210, 8, 0.2, 0.6, 1.5, (0.25, 0.75))" 0.17704683226072038
"(210, 8, 0.2, 0.6, 1.5, (0.75, 0.25))" 0.1908755321553247
"(210, 8, 0.2, 0.6, 2, (0.5, 0.5))" 0.18487497671394448
"(210, 8, 0.2, 0.6, 2, (0.25, 0.75))" 0.17799540167638428
"(210, 8, 0.2, 0.6, 2, (0.75, 0.25))" 0.19171731152743177
"(210, 8, 0.2, 0.6, 2.5, (0.5, 0.5))" 0.1858368264728646
"(210, 8, 0.2, 0.6, 2.5, (0.25, 0.75))" 0.17898486233068275
"(210, 8, 0.2, 0.6, 2.5, (0.75, 0.25))" 0.19264645282116516
"(210, 8, 0.2, 0.8, 1.5, (0.5, 0.5))" 0.21813446184115187
"(210, 8, 0.2, 0.8, 1.5, (0.25, 0.75))" 0.20903025972396905
"(210, 8, 0.2, 0.8, 1.5, (0.75, 0.25))" 0.2268889752962182
"(210, 8, 0.2, 0.8, 2, (0.5, 0.5))" 0.21872730129514079
"(210, 8, 0.2, 0.8, 2, (0.25, 0.75))" 0.20971570483396518
